CDS_Achive,CDSArchiveDb,Data File(s),116894,D:\CDS\Data\CDS_Archive.mdf
CDS_Achive,CDSArchiveDb_log,Log File(s),1102,D:\CDS\Data\CDS_Archive_log.ldf
CDS_POST_THA,CDSArchiveDb,Data File(s),48450,G:\CDS\MSSQL15.CDS\MSSQL\DATA\CDSArchiveDb.mdf
CDS_POST_THA,CDSArchiveDb_log,Log File(s),45357,G:\CDS\MSSQL15.CDS\MSSQL\DATA\CDSArchiveDb_log.ldf
master,master,Data File(s),4,G:\CDS\MSSQL15.CDS\MSSQL\DATA\master.mdf
master,mastlog,Log File(s),2,G:\CDS\MSSQL15.CDS\MSSQL\DATA\mastlog.ldf
MDW_CDS,MDW_CDS,Data File(s),9700,G:\CDS\MSSQL15.CDS\MSSQL\DATA\MDW_CDS.mdf
MDW_CDS,MDW_CDS_log,Log File(s),370,G:\CDS\MSSQL15.CDS\MSSQL\DATA\MDW_CDS_log.ldf
model,modeldev,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\model.mdf
model,modellog,Log File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\modellog.ldf
msdb,MSDBData,Data File(s),100,G:\CDS\MSSQL15.CDS\MSSQL\DATA\MSDBData.mdf
msdb,MSDBLog,Log File(s),28,G:\CDS\MSSQL15.CDS\MSSQL\DATA\MSDBLog.ldf
tempdb,tempdev,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\tempdb.mdf
tempdb,temp2,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\tempdb_mssql_2.ndf
tempdb,temp3,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\tempdb_mssql_3.ndf
tempdb,temp4,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\tempdb_mssql_4.ndf
tempdb,temp5,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\tempdb_mssql_5.ndf
tempdb,temp6,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\tempdb_mssql_6.ndf
tempdb,temp7,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\tempdb_mssql_7.ndf
tempdb,temp8,Data File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\tempdb_mssql_8.ndf
tempdb,templog,Log File(s),8,G:\CDS\MSSQL15.CDS\MSSQL\DATA\templog.ldf
THPNSW,THPNSW,Data File(s),5,G:\CDS\MSSQL15.CDS\MSSQL\DATA\THPNSW.mdf
THPNSW,THPNSW_log,Log File(s),2,G:\CDS\MSSQL15.CDS\MSSQL\DATA\THPNSW_log.ldf
