IASDB,IASDB,Data File(s),16584,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\IASDB.mdf
IASDB,IASDB_log,Log File(s),2648,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\IASDB_log.ldf
master,master,Data File(s),5,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\master.mdf
master,mastlog,Log File(s),2,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\mastlog.ldf
model,modeldev,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\model.mdf
model,modellog,Log File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\modellog.ldf
MONITAS,MONITAS,Data File(s),8,F:\Program Files\Microsoft SQL Server\DATAFILE\IASDB\MONITAS.mdf
MONITAS,MONITAS_log,Log File(s),72,F:\Program Files\Microsoft SQL Server\DATAFILE\IASDB\MONITAS_log.ldf
MonitasDB,IPS_DAT,Data File(s),251214,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\MonitasDBData.mdf
MonitasDB,IPS_LOG,Log File(s),3929,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\MonitasDBLog.ldf
msdb,MSDBData,Data File(s),35,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\MSDBData.mdf
msdb,MSDBLog,Log File(s),5,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\MSDBLog.ldf
tempdb,tempdev,Data File(s),8188,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\tempdb.mdf
tempdb,temp2,Data File(s),20402,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\tempdb_mssql_2.ndf
tempdb,temp3,Data File(s),20624,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\tempdb_mssql_3.ndf
tempdb,temp4,Data File(s),6203,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\tempdb_mssql_4.ndf
tempdb,temp5,Data File(s),5197,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\tempdb_mssql_5.ndf
tempdb,temp6,Data File(s),16367,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\tempdb_mssql_6.ndf
tempdb,temp7,Data File(s),20026,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\tempdb_mssql_7.ndf
tempdb,temp8,Data File(s),14003,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\tempdb_mssql_8.ndf
tempdb,templog,Log File(s),24,D:\Program Files\Microsoft SQL Server\MSSQL15.IAS\MSSQL\DATA\templog.ldf
